Timestamp,yaw,pitch,roll,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
0.0,1.8617,3.9502,-27.8204,-1.034746,8.453693,4.610072,0.020808,-0.066241,-0.024282,0
0.1,2.6545,4.8609,-29.613,-1.00032,8.846744,4.077489,-0.016921,-0.061606,-0.025778,0
0.2,2.3277,6.2083,-28.6617,-0.718804,8.450851,4.431268,0.064049,0.01011,0.003787,0
0.3,1.1871,7.782,-25.7172,-0.443151,8.600761,4.653681,-0.011362,0.07028,-0.002932,0
0.4,-0.4613,9.3712,-21.5302,-0.367777,8.364949,5.004828,-0.016799,-0.195782,-0.334937,0
0.5,-2.3118,10.7654,-16.8515,-1.199881,8.617512,4.667918,0.09725,-0.374735,-0.477116,0
0.6,-3.2416,11.1816,-13.3196,-1.193181,8.4012,4.839962,0.041447,-0.47675,-0.457507,0
0.7,-3.9001,11.1164,-10.8347,-1.122114,8.531968,4.857071,0.062186,-0.648219,-0.484171,0
0.8,-4.5565,10.9082,-9.5777,-1.916651,8.782736,4.909235,0.142545,-0.557475,-0.27663,0
0.9,-6.2754,10.6006,-8.5787,-2.359622,8.101649,3.750152,0.158863,-0.227165,0.162795,0
1.0,-8.4177,10.6895,-8.01,-1.814717,8.620622,4.695675,-0.149509,0.048839,0.543364,0
1.1,-10.6677,10.806,-7.8418,-1.430789,8.230233,4.475655,0.085185,0.420153,0.728945,0
1.2,-12.508,10.8983,-8.6309,-0.183051,7.985567,5.111548,-0.07028,0.428735,0.581818,0
1.3,-14.0495,11.2293,-10.1106,-0.280319,8.322836,5.131767,-0.023885,0.058124,0.059162,0
1.4,-14.1216,11.3388,-12.4024,-0.619023,8.228797,4.357928,0.009255,-0.115118,-0.065149,0
1.5,-12.8771,11.5128,-15.9734,-1.931008,9.250174,4.167579,0.004306,0.134604,0.248317,0
1.6,-9.3255,10.1502,-19.765,-0.847658,8.372845,4.557131,-0.080726,0.458209,0.568929,0
1.7,-5.2402,8.8821,-23.2636,-0.479522,8.360881,4.841278,-0.05284,0.606833,0.5364,0
1.8,-1.7069,7.194,-25.2295,0.170609,8.176036,4.929932,-0.073945,0.550878,0.309159,0
1.9,0.7182,5.3962,-24.4403,0.085663,8.027441,4.285306,-0.042974,0.4127,0.018967,0
2.0,2.1908,3.4101,-21.8395,-0.207458,8.313264,5.201279,-0.048686,0.1029,-0.329531,0
2.1,2.5799,1.8921,-18.3855,0.47007,8.623852,4.743292,0.049816,-0.202105,-0.619112,0
2.2,2.0904,0.9748,-14.7668,0.09018,8.262118,4.902296,0.02894,-0.336739,-0.712154,0
2.3,0.896,0.5381,-12.016,-1.045903,8.509356,5.348078,0.050366,-0.485973,-0.767093,0
2.4,-0.0476,0.7621,-10.2198,-1.116013,8.714541,5.016194,0.059162,-0.542326,-0.611934,0
2.5,-1.0838,1.7542,-9.5511,-1.614677,8.347482,5.261578,0.050213,-0.392206,-0.313587,0
2.6,-2.3069,2.9564,-9.8702,-1.562752,8.249615,5.054718,0.058857,-0.335701,-0.156901,0
2.7,-3.5401,3.9698,-10.9674,-1.092204,8.405747,4.753462,0.138544,-0.271224,-0.077091,0
2.8,-4.33,4.0255,-12.1017,-1.731207,8.286584,4.885545,0.062553,-0.196851,0.056994,0
2.9,-4.6535,4.0764,-13.2001,-1.42361,8.156056,4.490251,0.009957,-0.004856,0.269452,0
3.0,-4.6321,4.2883,-14.6255,-1.007618,8.21791,5.381937,0.023885,0.013928,0.20238,0
3.1,-4.0124,4.7351,-16.5269,-0.569133,8.232386,5.589873,-0.002688,-0.090347,0.074312,0
3.2,-2.5096,5.3206,-17.9671,-1.258146,8.464012,5.074459,-0.017593,-0.044563,0.098471,0
3.3,-0.6719,5.3927,-19.4272,-1.542623,10.086495,9.715757,0.310014,0.121028,0.228998,0
3.4,1.0983,4.617,-20.7523,-2.137987,7.528179,2.915654,0.276691,0.335426,0.464929,0
3.5,2.3622,2.404,-22.3195,0.055753,7.637411,4.867001,-0.025168,0.118111,0.277638,0
3.6,3.5329,-0.0402,-23.7287,-0.35007,7.867242,1.904328,0.031857,0.103267,0.099693,0
3.7,4.2023,-2.0806,-24.9291,-0.682194,8.82808,4.11063,-0.390129,0.018479,0.070249,0
3.8,4.6232,-4.2304,-25.6244,-0.962992,6.186284,6.525945,-0.403568,0.196546,0.194377,0
3.9,3.9899,-4.9541,-25.7189,-0.142133,8.042037,3.833302,-0.492265,0.232495,0.260564,0
4.0,3.0599,-4.5863,-25.1129,0.427358,9.36144,8.300462,-0.302439,0.256075,0.123028,0
4.1,2.0867,-3.4464,-23.6117,-0.084347,6.972924,5.68427,0.051862,0.083322,-0.204762,0
4.2,1.0249,-1.6728,-21.1743,0.29336,7.986046,5.684748,0.189887,0.006414,-0.350239,0
4.3,0.1607,0.5036,-18.9122,-0.452124,8.145049,4.458307,0.411203,-0.146516,-0.506621,0
4.4,-0.6659,1.3855,-17.2603,-1.857668,10.037054,4.426004,0.211054,-0.421649,-0.610895,0
4.5,-0.9683,0.9746,-16.5274,-1.080808,8.16476,5.578866,0.048984,-0.360563,-0.289588,0
4.6,-0.7133,0.4502,-16.6605,-1.391426,8.615478,4.605825,0.073334,-0.15742,-0.046976,0
4.7,0.0811,0.6218,-17.5947,-1.35374,8.606624,4.601518,0.051221,-0.102137,0.039798,0
4.8,1.1869,0.5544,-19.2647,-1.26676,8.422855,4.899902,0.012064,-0.002993,0.134085,0
4.9,2.132,0.4659,-20.9019,-1.225843,8.188119,5.171009,0.028649,-0.027459,0.102595,0
5.0,2.9909,-0.4336,-22.0832,-0.876491,8.562836,4.7141,0.052565,-0.122204,0.016982,0
5.1,3.4167,-1.3886,-22.547,-1.539542,8.655079,4.672345,0.037294,-0.086774,0.101984,0
5.2,3.5853,-2.2459,-22.3409,-1.337707,8.524191,4.602116,0.069822,0.167774,0.350881,0
5.3,3.1636,-2.9589,-21.9593,-1.206222,8.560323,4.351707,-0.029199,0.244193,0.356745,0
5.4,1.5774,-4.0204,-21.6068,-0.696431,8.565348,4.886263,-0.011362,0.147677,0.206472,0
5.5,-0.1125,-5.5589,-21.0498,-0.351266,8.549675,4.539543,0.049663,0.093523,0.104183,0
5.6,-1.777,-7.1575,-20.2385,-0.394816,8.515458,4.92084,-0.023641,0.170828,0.136772,0
5.7,-2.8,-7.8837,-19.2956,-0.933799,8.301749,4.948806,-0.007788,0.292413,0.210481,0
5.8,-3.004,-7.4881,-18.7548,-0.398166,8.393064,3.760799,-0.015852,0.250485,0.117072,0
5.9,-2.8056,-7.4913,-18.774,-0.226002,8.421061,5.933602,-0.087445,0.135704,-0.065882,0
6.0,-2.2021,-7.5841,-19.0145,-0.735673,8.343055,4.700341,-0.017196,-0.039981,-0.2204,0
6.1,-1.343,-7.2323,-19.0928,-0.881755,8.602676,4.920959,-0.014508,-0.008063,-0.110902,0
6.2,0.0408,-7.3897,-18.8404,-0.537787,8.353703,4.588357,-0.022663,0.062064,-0.038301,0
6.3,0.7132,-7.7413,-18.7849,-0.453201,8.375238,4.510231,-0.011851,0.089095,-0.053145,0
6.4,1.0113,-7.874,-18.9422,-0.964068,8.187761,5.338866,-0.0416,0.018265,-0.135887,0
6.5,1.1763,-8.3083,-19.1666,-0.799801,8.415079,5.153303,-0.028161,-0.157084,-0.265482,0
6.6,1.4161,-8.3728,-18.9643,-1.358046,8.318767,5.463413,-0.008033,-0.137261,-0.130236,0
6.7,1.5578,-8.305,-18.6263,-1.319881,8.562955,4.321199,0.043463,-0.030177,0.023396,0
6.8,2.0904,-7.5811,-18.0345,-0.781975,8.206066,5.16431,0.057574,0.042486,0.070463,0
6.9,2.0176,-7.5159,-17.9876,-0.68031,8.462217,5.005486,0.027184,-0.030467,-0.033903,0
7.0,1.7243,-6.9589,-18.1843,-1.11362,8.427043,4.676413,0.052137,-0.11637,-0.103328,0
7.1,1.5138,-7.032,-18.4252,-1.270589,8.211689,5.396892,0.028833,-0.069089,0.013744,0
7.2,1.4237,-7.3707,-18.6238,-1.188754,8.275936,4.849892,0.0135,-0.04667,0.090774,0
7.3,1.5201,-7.3396,-18.8744,-0.777069,8.40802,5.103412,0.015577,0.061545,0.161971,0
7.4,1.8079,-7.2471,-19.3078,-0.814756,8.222695,5.198288,0.008674,0.146088,0.197401,0
7.5,1.1542,-7.3523,-20.0489,-0.645225,8.380742,4.948955,0.019884,0.143034,0.131977,0
7.6,0.5613,-7.3107,-20.6563,-0.854118,8.331449,4.935316,-0.005987,0.091935,0.038515,0
7.7,0.6537,-7.1822,-21.0746,-0.588036,8.489735,4.931129,-0.004215,0.064935,0.009285,0
7.8,2.9982,-6.827,-20.7538,-0.396251,8.258349,4.469194,-0.011026,0.100029,-0.015883,0
7.9,6.2479,-7.0848,-20.3252,-0.879063,8.274231,5.416004,-0.003741,0.055512,-0.086895,0
8.0,10.2325,-7.1957,-19.4428,-1.04351,8.312307,5.375835,0.024679,-0.046456,-0.1518,0
8.1,14.6547,-7.678,-18.2366,-0.929851,8.425248,4.661458,0.020342,-0.075228,-0.117469,0
8.2,18.7391,-7.867,-16.1603,-1.272743,8.312307,5.021697,0.021686,-0.053176,-0.059987,0
8.3,21.9489,-8.4401,-14.0943,-1.162314,8.561639,5.187161,-0.025839,-0.028222,0.034514,0
8.4,24.0459,-8.8254,-12.4378,-0.601197,8.268399,4.522554,0.00785,0.020922,0.048777,0
8.5,24.0536,-9.3703,-11.915,-0.405823,8.447621,4.825845,0.028008,0.019028,-0.018906,0
8.6,23.7987,-8.9464,-12.106,-0.703251,8.402038,5.088337,0.006872,0.007941,-0.086071,0
8.7,23.7784,-8.233,-12.6041,-0.768216,8.505408,5.570611,0.032529,-0.139827,-0.222538,0
8.8,24.6736,-7.2204,-13.2041,-1.380659,8.130213,4.02401,0.136712,-0.14224,-0.166888,0
8.9,25.3298,-6.0783,-13.9296,-1.384487,8.277372,5.372725,-0.081,-0.01234,0.077183,0
9.0,25.6162,-4.7758,-14.2405,-0.594377,8.300582,5.050052,-0.061972,0.035858,0.060598,0
9.1,25.6382,-3.9151,-14.0807,-0.744916,8.527572,4.96391,0.039859,-0.068952,-0.111941,0
9.2,25.3953,-3.5875,-13.2665,-0.816072,8.516534,4.938786,0.010782,-0.117592,-0.137139,0
9.3,24.899,-3.8468,-12.7624,-0.940978,8.358967,4.956971,-0.007025,-0.050213,-0.077427,0
9.4,24.7003,-4.1794,-12.4061,-1.074377,8.335159,4.685625,0.062644,-0.142881,-0.172783,0
9.5,24.4657,-4.8769,-12.6068,-1.221177,8.454082,5.208098,0.103725,-0.263741,-0.214383,0
9.6,24.8454,-5.2529,-13.0016,-1.808256,8.540104,4.277051,0.043707,-0.17825,-0.011912,0
9.7,25.2997,-5.7287,-13.4551,-1.564427,8.270791,5.355974,-0.003085,0.027245,0.249294,0
9.8,25.7061,-5.6844,-14.0426,-0.77013,8.366744,4.932086,0.011912,0.160474,0.309342,0
9.9,26.0967,-5.5295,-14.5842,-0.205543,8.266604,5.207739,-0.008644,-0.080115,-0.024252,0
10.0,26.1825,-5.5019,-15.5029,-1.155973,8.628399,4.025565,0.017471,-0.158336,-0.081612,0
10.1,26.5629,-5.7613,-16.5604,-1.747718,8.380502,5.176752,-0.049511,0.043463,0.208519,0
10.2,27.0826,-5.4568,-17.9839,-1.017189,8.428478,4.914738,0.026725,0.171989,0.298224,0
10.3,27.5382,-4.9995,-19.1572,-0.502343,8.231459,5.201099,-0.036003,0.154854,0.258778,0
10.4,27.9068,-4.4924,-20.0304,-0.765942,8.268757,4.660979,-0.001863,0.354332,0.350881,0
10.5,28.1659,-4.0249,-20.5673,-0.447338,8.133443,5.400242,-0.019609,0.387227,0.268475,0
10.6,28.2936,-3.6733,-20.7457,-0.083869,8.335517,4.554857,0.011331,0.211939,-0.019578,0
10.7,28.2967,-3.57,-20.5625,-0.257109,8.475976,5.092644,-0.003115,0.05568,-0.205159,0
10.8,28.1182,-3.6776,-20.0173,-0.46672,8.627202,4.852883,-0.000764,-0.110567,-0.334235,0
10.9,28.0169,-4.2311,-19.3947,-0.641995,8.619545,4.920601,0.004307,-0.127823,-0.279684,0
11.0,27.8996,-4.7899,-19.1608,-0.527498,8.299864,4.691847,0.034972,-0.037965,-0.206961,0
11.1,27.9412,-5.2432,-19.0819,-0.980698,8.2812,4.559763,-0.00058,-0.146944,-0.298041,0
11.2,27.8606,-5.2154,-19.2695,-0.983689,8.69468,5.257629,-0.020953,-0.258335,-0.314901,0
11.3,27.6785,-5.1027,-19.2371,-1.333042,8.306325,5.001358,0.01799,-0.143584,-0.145477,0
11.4,27.4415,-4.8566,-19.1952,-1.08335,8.330313,4.909773,-0.01741,-0.171958,-0.141224,0
11.5,27.1695,-4.5257,-19.1473,-0.938824,8.185846,4.047579,0.180633,-0.245415,-0.23558,0
11.6,26.8903,-4.1773,-19.0982,-1.405783,8.8014,5.41065,0.006842,-0.239703,-0.16869,0
11.7,26.6398,-3.8985,-19.054,-1.474816,8.518688,4.901099,0.088576,-0.213314,-0.091691,0
11.8,26.3892,-3.6196,-19.0098,-1.331247,8.229994,5.031149,0.029993,-0.225562,-0.045051,0
11.9,26.1387,-3.3408,-18.9657,-1.286142,8.553742,5.290292,0.032956,-0.188299,0.006903,0
12.0,25.8881,-3.0619,-18.9215,-1.244627,8.270791,4.625685,0.006628,-0.128831,0.090286,0
12.1,25.6376,-2.7831,-18.8773,-1.198684,8.511749,4.659304,0.041783,-0.111514,0.101709,0
12.2,25.3871,-2.5043,-18.8331,-1.288296,8.386245,4.665286,0.01011,0.022205,0.22828,0
12.3,25.1365,-2.2254,-18.7889,-1.057508,8.247581,4.719005,0.03934,0.320276,0.454086,0
12.4,24.886,-1.9466,-18.7447,-0.466481,8.012845,5.310391,-0.055375,0.166613,0.193614,0
12.5,24.6354,-1.6677,-18.7005,-0.333559,8.982656,4.440002,-0.02361,-0.186253,-0.187261,0
12.6,24.3849,-1.3889,-18.6563,-1.128814,8.29801,4.519144,-0.105451,-0.026916,0.024434,0
12.7,24.1344,-1.1101,-18.6121,-0.929253,8.524909,4.780381,-0.022663,0.21762,0.22376,0
12.8,23.8838,-0.8312,-18.5679,-0.271944,8.284789,5.042036,-0.036469,0.092119,0.029994,0
12.9,23.6333,-0.5524,-18.5237,-0.529891,8.4414,4.459982,0.024099,-0.166216,-0.218628,0
13.0,23.3827,-0.2735,-18.4795,-1.640041,8.571091,4.570052,-0.026909,0.082772,0.104916,0
13.1,23.1322,0.0053,-18.4353,-0.878286,8.442835,5.105805,-0.05623,0.293276,0.292451,0
13.2,22.8816,0.2842,-18.3911,-0.093679,8.43793,4.591827,0.041631,0.111574,0.011912,0
13.3,22.6311,0.563,-18.3469,-0.681596,8.525388,4.57747,0.023121,-0.010843,-0.132955,0
13.4,22.3806,0.8418,-18.3027,-0.78329,8.439725,4.782415,-0.002443,-0.00113,-0.108337,0
13.5,22.13,1.1207,-18.2586,-0.272423,8.31805,4.682634,-0.020128,-0.121562,-0.218751,0
13.6,21.8795,1.3995,-18.2144,-0.954377,8.799007,4.855396,0.098074,-0.245201,-0.322903,0
13.7,21.6289,1.6784,-18.1702,-1.328136,8.628279,4.856233,0.023304,-0.12932,-0.092515,0
13.8,21.3784,1.9572,-18.126,-0.740429,8.366504,4.650899,-0.043982,-0.07151,-0.008781,0
13.9,21.1805,2.4071,-18.024,-0.913939,8.347242,4.822495,0.024251,-0.118202,-0.085979,0
14.0,20.9319,2.768,-17.8418,-1.227518,8.165866,4.954339,-0.152655,-0.136162,-0.010965,0
14.1,20.6386,2.7829,-17.9669,-1.254796,8.518089,4.848576,0.000367,0.009346,0.111513,0
14.2,20.0054,2.794,-18.0943,-0.966461,8.290173,4.731209,0.034239,-0.014936,0.078313,0
14.3,19.614,2.4541,-18.4534,-1.325026,8.546803,4.971926,0.005253,-0.01912,0.100182,0
14.4,19.4468,1.8431,-18.9436,-0.675973,8.610453,4.478407,-0.017012,0.090713,0.206594,0
14.5,19.48,1.0528,-19.4705,-0.697747,8.497272,4.396572,-0.054184,0.23503,0.261786,0
14.6,19.6833,0.1868,-19.9459,-0.56339,8.258468,5.02397,-0.004306,0.149876,0.084757,0
14.7,20.0208,-0.6394,-20.2882,-0.78664,8.492845,4.590391,0.019578,-0.071349,-0.130145,0
14.8,20.4499,-1.2987,-20.422,-1.629393,8.66142,4.701896,-0.02978,0.031337,0.057513,0
14.9,20.922,-1.6522,-20.2782,-1.024846,8.45121,4.452325,0.005864,0.108337,0.173608,0
15.0,21.2493,-1.9814,-19.9401,-1.102942,8.225328,5.476722,-0.044975,0.24698,0.29375,0
15.1,21.3706,-2.3158,-19.6952,-0.440997,8.265049,5.290292,-0.037629,0.365297,0.336739,0
15.2,21.151,-2.3787,-19.2459,-0.222413,7.999206,4.890212,-0.035339,0.372475,0.190712,0
15.3,21.1661,-2.6059,-18.9299,0.152782,8.436614,5.031627,0.058276,0.117744,-0.158764,0
15.4,21.1811,-2.8331,-18.6138,0.312862,8.137391,5.344609,-0.022327,-0.157206,-0.45036,0
15.5,21.8183,-3.3612,-18.5654,-0.826481,8.506245,5.645147,0.024465,-0.46328,-0.681084,0
15.6,22.3,-3.6494,-18.0632,-1.771885,8.672068,3.965027,0.085613,-0.409646,-0.416091,0
15.7,21.3891,-3.3875,-17.4291,-1.293081,8.778788,4.802874,-0.000855,0.082803,0.170706,0
15.8,19.3879,-2.8447,-16.7265,-0.371127,8.22784,4.464528,0.0354,0.226173,0.145844,0
15.9,16.7871,-2.2629,-16.0138,-0.654676,8.231908,5.152585,0.030604,-0.123547,-0.290313,0
16.0,13.8937,-1.5523,-15.3688,-1.111945,8.508399,4.863891,0.041936,-0.415755,-0.481972,0
16.1,11.0289,-1.0677,-14.7796,-1.402642,8.603394,5.082206,0.058414,-0.304134,-0.280196,0
16.2,8.5144,-0.7572,-14.2935,-1.273699,8.415916,4.888896,0.050946,-0.255494,-0.181946,0
16.3,6.6852,-0.8009,-14.0704,-1.057149,8.389715,4.531288,0.024129,-0.276233,-0.171134,0
16.4,6.3833,-1.1887,-14.3963,-1.267239,8.478488,5.39749,0.056475,-0.197676,-0.097311,0
16.5,7.6473,-1.7316,-15.246,-1.23685,8.38146,4.857789,0.072693,-0.188085,-0.089492,0
16.6,8.9458,-2.1273,-15.8527,-1.395614,8.334441,4.89404,0.073792,-0.202593,-0.094012,0
16.7,9.245,-2.127,-16.5166,-1.586202,8.507681,4.597569,0.039004,-0.182068,-0.031459,0
16.8,9.3281,-1.7703,-17.3181,-1.767698,8.548957,4.238167,0.036133,-0.009743,0.153846,0
16.9,9.5654,-1.3727,-18.2391,-0.777188,8.394261,5.241837,-0.049633,0.122295,0.244102,0
17.0,9.7191,-0.9187,-19.4102,-0.286181,8.237771,5.166104,-0.024557,-0.163559,-0.155435,1
17.1,9.7805,-1.1277,-20.3143,-1.591586,8.615837,4.680959,0.016921,-0.270979,-0.25189,1
17.2,10.1027,-1.2572,-20.9316,-2.19039,8.276893,4.03083,0.073884,-0.043646,0.063805,1
17.3,10.6401,-1.5578,-21.4724,-1.16028,8.427043,4.654279,-0.047312,0.195171,0.299599,1
17.4,11.4808,-1.6885,-21.7987,-1.119991,8.355288,5.181358,-0.075022,0.145615,0.159359,1
17.5,11.8305,-1.3341,-21.7353,-0.794776,8.20463,4.811488,-0.015394,-0.019884,-0.066401,1
17.6,11.7678,-1.5619,-20.6984,-0.64666,8.506724,4.771168,-0.001924,-0.10626,-0.184542,1
17.7,11.2143,-1.3863,-18.9323,-0.741894,8.439485,4.516214,0.035613,-0.005254,-0.130053,1
17.8,10.7507,-0.5179,-17.0664,-0.830788,8.410891,4.739225,-0.013042,-0.126541,-0.2817,1
17.9,10.5534,-0.4244,-15.5474,-0.310828,8.465209,4.931727,0.062705,-0.423573,-0.604237,1
18.0,10.8054,-1.121,-14.1162,-0.981775,8.765508,4.889374,0.047251,-0.598128,-0.71291,1
18.1,10.7041,-2.2362,-13.1547,-1.517767,8.305846,5.066204,0.119516,-0.628183,-0.654083,1
18.2,10.6667,-2.7036,-12.8355,-1.463211,8.839206,4.582375,0.226203,-0.621616,-0.561904,1
18.3,10.4981,-1.6433,-13.1434,-1.671626,8.524311,4.674259,0.200333,-0.336495,-0.230388,1
18.4,9.9721,0.3669,-13.5458,-2.145165,7.915816,4.932684,0.16475,-0.302897,-0.195507,1
18.5,9.2905,2.67,-14.0581,-1.719094,8.520991,5.693123,0.08911,-0.605482,-0.383203,1
18.6,9.1776,3.6949,-14.0601,-1.818545,9.581101,8.390193,0.835358,-0.445442,-0.213681,1
18.7,9.2776,4.2554,-14.9214,-3.374239,7.932686,0.965025,0.458912,0.112643,0.294895,1
18.8,10.5732,4.6028,-16.1344,0.60993,6.966105,3.45033,-0.100701,-0.186833,-0.112857,1
18.9,12.3487,4.0541,-17.0737,-2.291128,7.583692,2.694199,-0.142851,-0.76074,-0.54538,1
19.0,14.4306,3.0385,-17.3715,-2.290051,10.626525,0.991107,-0.337381,-0.521526,-0.075503,1
19.1,15.8112,2.4455,-17.3399,-3.547001,8.127701,11.746965,-0.325255,0.059712,0.390159,1
19.2,16.4349,1.8959,-17.8224,1.034776,6.1742,5.345805,-0.293459,0.250791,0.485424,1
19.3,16.8243,1.7447,-18.3391,-1.082872,7.937711,5.020381,0.018265,-0.180755,-0.281395,1
19.4,17.2414,1.7573,-18.0428,-1.719243,7.660263,5.028995,0.270216,-0.538935,-0.549137,1
19.5,16.8642,1.4383,-17.4298,-2.093361,11.164911,-1.884467,0.998489,-0.267528,-0.232434,1
19.6,16.6844,0.632,-16.4279,-0.69344,6.939664,9.250772,-0.461173,-0.077274,-0.133871,1
19.7,16.1171,-0.0049,-16.0961,-0.85005,7.982217,5.058906,-0.269147,-0.405187,-0.379164,1
19.8,16.0875,0.1973,-15.5754,-1.487438,8.643922,4.987839,-0.029054,-0.497969,-0.503162,1
19.9,15.7793,1.3241,-14.546,-2.058306,8.470234,5.293761,0.033536,-0.498435,-0.408852,1
20.0,15.328,2.1128,-13.7984,-1.274178,8.334082,5.247699,0.139796,-0.488264,-0.364869,1
