Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
0.0,-1.034746,8.453693,4.610072,0.020808,-0.066241,-0.024282,0.0
0.1,-1.00032,8.846744,4.077489,-0.016921,-0.061606,-0.025778,0.0
0.2,-0.718804,8.450851,4.431268,0.064049,0.01011,0.003787,0.0
0.3,-0.443151,8.600761,4.653681,-0.011362,0.07028,-0.002932,0.0
0.4,-0.367777,8.364949,5.004828,-0.016799,-0.195782,-0.334937,0.0
0.5,-1.199881,8.617512,4.667918,0.09725,-0.374735,-0.477116,0.0
0.6,-1.193181,8.4012,4.839962,0.041447,-0.47675,-0.457507,0.0
0.7,-1.122114,8.531968,4.857071,0.062186,-0.648219,-0.484171,0.0
0.8,-1.916651,8.782736,4.909235,0.142545,-0.557475,-0.27663,0.0
0.9,-2.359622,8.101649,3.750152,0.158863,-0.227165,0.162795,0.0
1.0,-1.814717,8.620622,4.695675,-0.149509,0.048839,0.543364,0.0
1.1,-1.430789,8.230233,4.475655,0.085185,0.420153,0.728945,0.0
1.2,-0.183051,7.985567,5.111548,-0.07028,0.428735,0.581818,0.0
1.3,-0.280319,8.322836,5.131767,-0.023885,0.058124,0.059162,0.0
1.4,-0.619023,8.228797,4.357928,0.009255,-0.115118,-0.065149,0.0
1.5,-1.931008,9.250174,4.167579,0.004306,0.134604,0.248317,0.0
1.6,-0.847658,8.372845,4.557131,-0.080726,0.458209,0.568929,0.0
1.7,-0.479522,8.360881,4.841278,-0.05284,0.606833,0.5364,0.0
1.8,0.170609,8.176036,4.929932,-0.073945,0.550878,0.309159,0.0
1.9,0.085663,8.027441,4.285306,-0.042974,0.4127,0.018967,0.0
2.0,-0.207458,8.313264,5.201279,-0.048686,0.1029,-0.329531,0.0
2.1,0.47007,8.623852,4.743292,0.049816,-0.202105,-0.619112,0.0
2.2,0.09018,8.262118,4.902296,0.02894,-0.336739,-0.712154,0.0
2.3,-1.045903,8.509356,5.348078,0.050366,-0.485973,-0.767093,0.0
2.4,-1.116013,8.714541,5.016194,0.059162,-0.542326,-0.611934,0.0
2.5,-1.614677,8.347482,5.261578,0.050213,-0.392206,-0.313587,0.0
2.6,-1.562752,8.249615,5.054718,0.058857,-0.335701,-0.156901,0.0
2.7,-1.092204,8.405747,4.753462,0.138544,-0.271224,-0.077091,0.0
2.8,-1.731207,8.286584,4.885545,0.062553,-0.196851,0.056994,0.0
2.9,-1.42361,8.156056,4.490251,0.009957,-0.004856,0.269452,0.0
3.0,-1.007618,8.21791,5.381937,0.023885,0.013928,0.20238,0.0
3.1,-0.569133,8.232386,5.589873,-0.002688,-0.090347,0.074312,0.0
3.2,-1.258146,8.464012,5.074459,-0.017593,-0.044563,0.098471,0.0
3.3,-1.542623,10.086495,9.715757,0.310014,0.121028,0.228998,0.0
3.4,-2.137987,7.528179,2.915654,0.276691,0.335426,0.464929,0.0
3.5,0.055753,7.637411,4.867001,-0.025168,0.118111,0.277638,0.0
3.6,-0.35007,7.867242,1.904328,0.031857,0.103267,0.099693,0.0
3.7,-0.682194,8.82808,4.11063,-0.390129,0.018479,0.070249,0.0
3.8,-0.962992,6.186284,6.525945,-0.403568,0.196546,0.194377,0.0
3.9,-0.142133,8.042037,3.833302,-0.492265,0.232495,0.260564,0.0
4.0,0.427358,9.36144,8.300462,-0.302439,0.256075,0.123028,0.0
4.1,-0.084347,6.972924,5.68427,0.051862,0.083322,-0.204762,0.0
4.2,0.29336,7.986046,5.684748,0.189887,0.006414,-0.350239,0.0
4.3,-0.452124,8.145049,4.458307,0.411203,-0.146516,-0.506621,0.0
4.4,-1.857668,10.037054,4.426004,0.211054,-0.421649,-0.610895,0.0
4.5,-1.080808,8.16476,5.578866,0.048984,-0.360563,-0.289588,0.0
4.6,-1.391426,8.615478,4.605825,0.073334,-0.15742,-0.046976,0.0
4.7,-1.35374,8.606624,4.601518,0.051221,-0.102137,0.039798,0.0
4.8,-1.26676,8.422855,4.899902,0.012064,-0.002993,0.134085,0.0
4.9,-1.225843,8.188119,5.171009,0.028649,-0.027459,0.102595,0.0
5.0,-0.876491,8.562836,4.7141,0.052565,-0.122204,0.016982,0.0
5.1,-1.539542,8.655079,4.672345,0.037294,-0.086774,0.101984,0.0
5.2,-1.337707,8.524191,4.602116,0.069822,0.167774,0.350881,0.0
5.3,-1.206222,8.560323,4.351707,-0.029199,0.244193,0.356745,0.0
5.4,-0.696431,8.565348,4.886263,-0.011362,0.147677,0.206472,0.0
5.5,-0.351266,8.549675,4.539543,0.049663,0.093523,0.104183,0.0
5.6,-0.394816,8.515458,4.92084,-0.023641,0.170828,0.136772,0.0
5.7,-0.933799,8.301749,4.948806,-0.007788,0.292413,0.210481,0.0
5.8,-0.398166,8.393064,3.760799,-0.015852,0.250485,0.117072,0.0
5.9,-0.226002,8.421061,5.933602,-0.087445,0.135704,-0.065882,0.0
6.0,-0.735673,8.343055,4.700341,-0.017196,-0.039981,-0.2204,0.0
6.1,-0.881755,8.602676,4.920959,-0.014508,-0.008063,-0.110902,0.0
6.2,-0.537787,8.353703,4.588357,-0.022663,0.062064,-0.038301,0.0
6.3,-0.453201,8.375238,4.510231,-0.011851,0.089095,-0.053145,0.0
6.4,-0.964068,8.187761,5.338866,-0.0416,0.018265,-0.135887,0.0
6.5,-0.799801,8.415079,5.153303,-0.028161,-0.157084,-0.265482,0.0
6.6,-1.358046,8.318767,5.463413,-0.008033,-0.137261,-0.130236,0.0
6.7,-1.319881,8.562955,4.321199,0.043463,-0.030177,0.023396,0.0
6.8,-0.781975,8.206066,5.16431,0.057574,0.042486,0.070463,0.0
6.9,-0.68031,8.462217,5.005486,0.027184,-0.030467,-0.033903,0.0
7.0,-1.11362,8.427043,4.676413,0.052137,-0.11637,-0.103328,0.0
7.1,-1.270589,8.211689,5.396892,0.028833,-0.069089,0.013744,0.0
7.2,-1.188754,8.275936,4.849892,0.0135,-0.04667,0.090774,0.0
7.3,-0.777069,8.40802,5.103412,0.015577,0.061545,0.161971,0.0
7.4,-0.814756,8.222695,5.198288,0.008674,0.146088,0.197401,0.0
7.5,-0.645225,8.380742,4.948955,0.019884,0.143034,0.131977,0.0
7.6,-0.854118,8.331449,4.935316,-0.005987,0.091935,0.038515,0.0
7.7,-0.588036,8.489735,4.931129,-0.004215,0.064935,0.009285,0.0
7.8,-0.396251,8.258349,4.469194,-0.011026,0.100029,-0.015883,0.0
7.9,-0.879063,8.274231,5.416004,-0.003741,0.055512,-0.086895,0.0
8.0,-1.04351,8.312307,5.375835,0.024679,-0.046456,-0.1518,0.0
8.1,-0.929851,8.425248,4.661458,0.020342,-0.075228,-0.117469,0.0
8.2,-1.272743,8.312307,5.021697,0.021686,-0.053176,-0.059987,0.0
8.3,-1.162314,8.561639,5.187161,-0.025839,-0.028222,0.034514,0.0
8.4,-0.601197,8.268399,4.522554,0.00785,0.020922,0.048777,0.0
8.5,-0.405823,8.447621,4.825845,0.028008,0.019028,-0.018906,0.0
8.6,-0.703251,8.402038,5.088337,0.006872,0.007941,-0.086071,0.0
8.7,-0.768216,8.505408,5.570611,0.032529,-0.139827,-0.222538,0.0
8.8,-1.380659,8.130213,4.02401,0.136712,-0.14224,-0.166888,0.0
8.9,-1.384487,8.277372,5.372725,-0.081,-0.01234,0.077183,0.0
9.0,-0.594377,8.300582,5.050052,-0.061972,0.035858,0.060598,0.0
9.1,-0.744916,8.527572,4.96391,0.039859,-0.068952,-0.111941,0.0
9.2,-0.816072,8.516534,4.938786,0.010782,-0.117592,-0.137139,0.0
9.3,-0.940978,8.358967,4.956971,-0.007025,-0.050213,-0.077427,0.0
9.4,-1.074377,8.335159,4.685625,0.062644,-0.142881,-0.172783,0.0
9.5,-1.221177,8.454082,5.208098,0.103725,-0.263741,-0.214383,0.0
9.6,-1.808256,8.540104,4.277051,0.043707,-0.17825,-0.011912,0.0
9.7,-1.564427,8.270791,5.355974,-0.003085,0.027245,0.249294,0.0
9.8,-0.77013,8.366744,4.932086,0.011912,0.160474,0.309342,0.0
9.9,-0.205543,8.266604,5.207739,-0.008644,-0.080115,-0.024252,0.0
10.0,-1.155973,8.628399,4.025565,0.017471,-0.158336,-0.081612,0.0
10.1,-1.747718,8.380502,5.176752,-0.049511,0.043463,0.208519,0.0
10.2,-1.017189,8.428478,4.914738,0.026725,0.171989,0.298224,0.0
10.3,-0.502343,8.231459,5.201099,-0.036003,0.154854,0.258778,0.0
10.4,-0.765942,8.268757,4.660979,-0.001863,0.354332,0.350881,0.0
10.5,-0.447338,8.133443,5.400242,-0.019609,0.387227,0.268475,0.0
10.6,-0.083869,8.335517,4.554857,0.011331,0.211939,-0.019578,0.0
10.7,-0.257109,8.475976,5.092644,-0.003115,0.05568,-0.205159,0.0
10.8,-0.46672,8.627202,4.852883,-0.000764,-0.110567,-0.334235,0.0
10.9,-0.641995,8.619545,4.920601,0.004307,-0.127823,-0.279684,0.0
11.0,-0.527498,8.299864,4.691847,0.034972,-0.037965,-0.206961,0.0
11.1,-0.980698,8.2812,4.559763,-0.00058,-0.146944,-0.298041,0.0
11.2,-0.983689,8.69468,5.257629,-0.020953,-0.258335,-0.314901,0.0
11.3,-1.333042,8.306325,5.001358,0.01799,-0.143584,-0.145477,0.0
11.4,-1.08335,8.330313,4.909773,-0.01741,-0.171958,-0.141224,0.0
11.5,-0.938824,8.185846,4.047579,0.180633,-0.245415,-0.23558,0.0
11.6,-1.405783,8.8014,5.41065,0.006842,-0.239703,-0.16869,0.0
11.7,-1.474816,8.518688,4.901099,0.088576,-0.213314,-0.091691,0.0
11.8,-1.331247,8.229994,5.031149,0.029993,-0.225562,-0.045051,0.0
11.9,-1.286142,8.553742,5.290292,0.032956,-0.188299,0.006903,0.0
12.0,-1.244627,8.270791,4.625685,0.006628,-0.128831,0.090286,0.0
12.1,-1.198684,8.511749,4.659304,0.041783,-0.111514,0.101709,0.0
12.2,-1.288296,8.386245,4.665286,0.01011,0.022205,0.22828,0.0
12.3,-1.057508,8.247581,4.719005,0.03934,0.320276,0.454086,0.0
12.4,-0.466481,8.012845,5.310391,-0.055375,0.166613,0.193614,0.0
12.5,-0.333559,8.982656,4.440002,-0.02361,-0.186253,-0.187261,0.0
12.6,-1.128814,8.29801,4.519144,-0.105451,-0.026916,0.024434,0.0
12.7,-0.929253,8.524909,4.780381,-0.022663,0.21762,0.22376,0.0
12.8,-0.271944,8.284789,5.042036,-0.036469,0.092119,0.029994,0.0
12.9,-0.529891,8.4414,4.459982,0.024099,-0.166216,-0.218628,0.0
13.0,-1.640041,8.571091,4.570052,-0.026909,0.082772,0.104916,0.0
13.1,-0.878286,8.442835,5.105805,-0.05623,0.293276,0.292451,0.0
13.2,-0.093679,8.43793,4.591827,0.041631,0.111574,0.011912,0.0
13.3,-0.681596,8.525388,4.57747,0.023121,-0.010843,-0.132955,0.0
13.4,-0.78329,8.439725,4.782415,-0.002443,-0.00113,-0.108337,0.0
13.5,-0.272423,8.31805,4.682634,-0.020128,-0.121562,-0.218751,0.0
13.6,-0.954377,8.799007,4.855396,0.098074,-0.245201,-0.322903,0.0
13.7,-1.328136,8.628279,4.856233,0.023304,-0.12932,-0.092515,0.0
13.8,-0.740429,8.366504,4.650899,-0.043982,-0.07151,-0.008781,0.0
13.9,-0.913939,8.347242,4.822495,0.024251,-0.118202,-0.085979,0.0
14.0,-1.227518,8.165866,4.954339,-0.152655,-0.136162,-0.010965,0.0
14.1,-1.254796,8.518089,4.848576,0.000367,0.009346,0.111513,0.0
14.2,-0.966461,8.290173,4.731209,0.034239,-0.014936,0.078313,0.0
14.3,-1.325026,8.546803,4.971926,0.005253,-0.01912,0.100182,0.0
14.4,-0.675973,8.610453,4.478407,-0.017012,0.090713,0.206594,0.0
14.5,-0.697747,8.497272,4.396572,-0.054184,0.23503,0.261786,0.0
14.6,-0.56339,8.258468,5.02397,-0.004306,0.149876,0.084757,0.0
14.7,-0.78664,8.492845,4.590391,0.019578,-0.071349,-0.130145,0.0
14.8,-1.629393,8.66142,4.701896,-0.02978,0.031337,0.057513,0.0
14.9,-1.024846,8.45121,4.452325,0.005864,0.108337,0.173608,0.0
15.0,-1.102942,8.225328,5.476722,-0.044975,0.24698,0.29375,0.0
15.1,-0.440997,8.265049,5.290292,-0.037629,0.365297,0.336739,0.0
15.2,-0.222413,7.999206,4.890212,-0.035339,0.372475,0.190712,0.0
15.3,0.152782,8.436614,5.031627,0.058276,0.117744,-0.158764,0.0
15.4,0.312862,8.137391,5.344609,-0.022327,-0.157206,-0.45036,0.0
15.5,-0.826481,8.506245,5.645147,0.024465,-0.46328,-0.681084,0.0
15.6,-1.771885,8.672068,3.965027,0.085613,-0.409646,-0.416091,0.0
15.7,-1.293081,8.778788,4.802874,-0.000855,0.082803,0.170706,0.0
15.8,-0.371127,8.22784,4.464528,0.0354,0.226173,0.145844,0.0
15.9,-0.654676,8.231908,5.152585,0.030604,-0.123547,-0.290313,0.0
16.0,-1.111945,8.508399,4.863891,0.041936,-0.415755,-0.481972,0.0
16.1,-1.402642,8.603394,5.082206,0.058414,-0.304134,-0.280196,0.0
16.2,-1.273699,8.415916,4.888896,0.050946,-0.255494,-0.181946,0.0
16.3,-1.057149,8.389715,4.531288,0.024129,-0.276233,-0.171134,0.0
16.4,-1.267239,8.478488,5.39749,0.056475,-0.197676,-0.097311,0.0
16.5,-1.23685,8.38146,4.857789,0.072693,-0.188085,-0.089492,0.0
16.6,-1.395614,8.334441,4.89404,0.073792,-0.202593,-0.094012,0.0
16.7,-1.586202,8.507681,4.597569,0.039004,-0.182068,-0.031459,0.0
16.8,-1.767698,8.548957,4.238167,0.036133,-0.009743,0.153846,0.0
16.9,-0.777188,8.394261,5.241837,-0.049633,0.122295,0.244102,0.0
17.0,-0.286181,8.237771,5.166104,-0.024557,-0.163559,-0.155435,1.0
17.1,-1.591586,8.615837,4.680959,0.016921,-0.270979,-0.25189,1.0
17.2,-2.19039,8.276893,4.03083,0.073884,-0.043646,0.063805,1.0
17.3,-1.16028,8.427043,4.654279,-0.047312,0.195171,0.299599,1.0
17.4,-1.119991,8.355288,5.181358,-0.075022,0.145615,0.159359,1.0
17.5,-0.794776,8.20463,4.811488,-0.015394,-0.019884,-0.066401,1.0
17.6,-0.64666,8.506724,4.771168,-0.001924,-0.10626,-0.184542,1.0
17.7,-0.741894,8.439485,4.516214,0.035613,-0.005254,-0.130053,1.0
17.8,-0.830788,8.410891,4.739225,-0.013042,-0.126541,-0.2817,1.0
17.9,-0.310828,8.465209,4.931727,0.062705,-0.423573,-0.604237,1.0
18.0,-0.981775,8.765508,4.889374,0.047251,-0.598128,-0.71291,1.0
18.1,-1.517767,8.305846,5.066204,0.119516,-0.628183,-0.654083,1.0
18.2,-1.463211,8.839206,4.582375,0.226203,-0.621616,-0.561904,1.0
18.3,-1.671626,8.524311,4.674259,0.200333,-0.336495,-0.230388,1.0
18.4,-2.145165,7.915816,4.932684,0.16475,-0.302897,-0.195507,1.0
18.5,-1.719094,8.520991,5.693123,0.08911,-0.605482,-0.383203,1.0
18.6,-1.818545,9.581101,8.390193,0.835358,-0.445442,-0.213681,1.0
18.7,-3.374239,7.932686,0.965025,0.458912,0.112643,0.294895,1.0
18.8,0.60993,6.966105,3.45033,-0.100701,-0.186833,-0.112857,1.0
18.9,-2.291128,7.583692,2.694199,-0.142851,-0.76074,-0.54538,1.0
19.0,-2.290051,10.626525,0.991107,-0.337381,-0.521526,-0.075503,1.0
19.1,-3.547001,8.127701,11.746965,-0.325255,0.059712,0.390159,1.0
19.2,1.034776,6.1742,5.345805,-0.293459,0.250791,0.485424,1.0
19.3,-1.082872,7.937711,5.020381,0.018265,-0.180755,-0.281395,1.0
19.4,-1.719243,7.660263,5.028995,0.270216,-0.538935,-0.549137,1.0
19.5,-2.093361,11.164911,-1.884467,0.998489,-0.267528,-0.232434,1.0
19.6,-0.69344,6.939664,9.250772,-0.461173,-0.077274,-0.133871,1.0
19.7,-0.85005,7.982217,5.058906,-0.269147,-0.405187,-0.379164,1.0
19.8,-1.487438,8.643922,4.987839,-0.029054,-0.497969,-0.503162,1.0
19.9,-2.058306,8.470234,5.293761,0.033536,-0.498435,-0.408852,1.0
20.0,-1.274178,8.334082,5.247699,0.139796,-0.488264,-0.364869,1.0
20.1,-1.483789,8.165746,4.908038,0.159344,-0.503505,-0.356226,1.0
20.2,-1.71673,8.35801,5.21755,0.134787,-0.474275,-0.278554,1.0
20.3,-2.057827,8.232746,4.055954,0.190529,-0.340007,-0.13271,1.0
20.4,-1.325743,8.811809,5.552306,0.0832,-0.193736,0.004093,1.0
20.5,-1.365584,8.042397,5.058068,0.1164,-0.249783,-0.145661,1.0
20.6,-0.74692,8.542856,5.061418,0.147982,-0.389457,-0.331547,1.0
20.7,-0.989432,8.131888,4.606303,0.043799,-0.512852,-0.45595,1.0
20.8,-1.921197,8.629715,4.802754,0.133352,-0.5302,-0.444862,1.0
20.9,-2.303241,8.274231,5.136493,0.113048,-0.543097,-0.337961,1.0
21.0,-1.875853,8.112147,5.656633,0.139094,-0.48579,-0.21872,1.0
21.1,-2.189911,8.151031,4.375994,0.183168,-0.45656,-0.133535,1.0
21.2,-2.146601,8.444271,5.226762,0.18271,-0.368749,0.018754,1.0
21.3,-1.723072,8.330851,5.126623,0.19001,-0.282464,0.116003,1.0
21.4,-1.821417,8.388159,4.518367,0.107726,-0.20861,0.198928,1.0
21.5,-1.594098,8.356933,4.987001,0.003665,-0.07706,0.330417,1.0
21.6,-1.370968,8.392227,4.179543,0.131977,0.027489,0.317925,1.0
21.7,-0.7401,8.268758,5.092525,0.04383,-0.02642,0.219819,1.0
21.8,-0.887498,8.725188,5.309314,0.00562,0.155159,0.312488,1.0
21.9,-0.805424,8.028518,4.436532,-0.005925,0.297644,0.321254,1.0
22.0,-0.634218,8.41783,5.403592,0.065332,0.089003,0.006353,0.0
22.1,-1.094717,8.366385,4.659543,0.020067,-0.08937,-0.124311,0.0
22.2,-0.969093,8.867801,4.043122,0.045395,-0.045166,-0.052992,0.0
22.3,-0.544487,8.656873,5.007939,0.01912,-0.075075,-0.088453,0.0
22.4,-0.857827,8.800682,4.091966,0.012553,-0.19004,-0.172081,0.0
22.5,-1.378984,8.643713,4.425286,0.077366,-0.104366,-0.027397,0.0
22.6,-2.067758,8.651849,4.16722,0.05174,0.211329,0.331516,0.0
22.7,-1.406621,8.393543,4.858866,-0.047403,0.415144,0.516211,0.0
22.8,-0.52678,8.693244,4.548397,-0.034728,0.301034,0.243827,0.0
22.9,-0.134118,8.252965,3.932843,0.048808,0.059559,-0.077885,0.0
23.0,-0.59342,8.511868,5.29089,-0.017715,-0.008949,-0.14728,0.0
23.1,-1.101177,8.959924,4.909833,-0.002138,-0.050305,-0.154579,0.0
23.2,-0.662692,9.403434,5.736673,0.070219,-0.206808,-0.23219,0.0
23.3,-0.741775,8.513424,4.615515,0.124189,-0.264901,-0.254853,0.0
23.4,-1.255036,8.457133,3.391228,0.387326,-0.117133,-0.017562,0.0
23.5,-1.661576,8.812287,3.97412,0.061697,0.150181,0.310686,0.0
23.6,-1.252523,8.593583,3.468636,-0.021411,0.284388,0.425865,0.0
23.7,-0.497707,8.044431,4.942974,-0.236466,0.174524,0.251401,0.0
23.8,-0.891805,7.784689,3.879603,-0.292268,0.195141,0.242238,0.0
23.9,-0.594497,7.829435,4.269753,-0.329409,0.272598,0.278646,0.0
24.0,-0.374955,8.009615,4.512265,-0.316275,0.285946,0.206503,0.0
24.1,-0.474018,9.305328,6.055038,-0.190376,0.246087,0.070952,0.0
24.2,-0.521994,8.613563,5.681638,0.158733,0.294437,0.050182,0.0
24.3,0.041037,8.185248,5.974998,0.154518,0.249508,-0.073181,0.0
24.4,-0.291446,8.249017,2.781417,0.324675,0.029871,-0.389793,0.0
24.5,-0.724547,10.187562,4.139344,0.239887,-0.344436,-0.635299,0.0
24.6,-1.047219,8.41783,3.971248,0.040134,-0.318352,-0.428491,0.0
24.7,-1.550908,8.329296,5.529813,0.053084,-0.115331,-0.136192,0.0
24.8,-1.289731,8.346764,3.94711,-0.04108,-0.15306,-0.080787,0.0
24.9,-1.043989,8.791828,5.2142,-0.001985,-0.202593,-0.128893,0.0
25.0,-0.518644,8.23789,4.774279,0.087476,-0.219728,-0.162521,0.0
